Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
Valoarea mediană a duratei bolii la subiecții infectați cu virusul gripal B nu a fost semnificativ diferită între grupurile de tratament în studiile individuale .,Valoarea mediană a duratei bolii la subiecții infectați cu virusul gripal B nu a fost semnificativ diferită între grupurile de tratament,Valoarea mediană a duratei bolii la subiecții infectați cu virusul gripal B nu a fost semnificativ diferită în studiile individuale,Valoarea mediană a duratei bolii la subiecții infectați cu virusul gripal B nu a fost semnificativ diferită între grupurile,Valoarea mediană a duratei bolii la subiecții infectați cu virusul gripal B nu a fost semnificativ diferită în studiile,între grup,în studiu,diferi,între grupurile de tratament,în studiile individuale,4,3,între,în,grup,studiu,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Hipoglicemia severă sau prelungită , ținută sub control numai temporar cu cantitățile obișnuite de zahăr , necesită tratament medical imediat și , ocazional , spitalizare .","Hipoglicemia severă sau prelungită , ținută sub control","Hipoglicemia severă sau prelungită , ținută cu cantitățile obișnuite de zahăr","Hipoglicemia severă sau prelungită , ținută sub control","Hipoglicemia severă sau prelungită , ținută cu cantitățile",sub control,cu cantitate,ține,sub control,cu cantitățile obișnuite de zahăr,2,5,sub,cu,control,cantitate,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Dacă intră în flacon prea multă soluție împreună cu bulele de aer , împingeți puțin pistonul înapoi , pentru a aspira soluția din flacon înapoi în seringă .","Dacă intră în flacon prea multă soluție împreună cu bulele de aer , împingeți puțin pistonul înapoi , pentru a aspira soluția din flacon","Dacă intră în flacon prea multă soluție împreună cu bulele de aer , împingeți puțin pistonul înapoi , pentru a aspira soluția înapoi în seringă","Dacă intră în flacon prea multă soluție împreună cu bulele de aer , împingeți puțin pistonul înapoi , pentru a aspira soluția din flacon","Dacă intră în flacon prea multă soluție împreună cu bulele de aer , împingeți puțin pistonul înapoi , pentru a aspira soluția în seringă",din flacon,în seringă,aspira,din flacon,înapoi în seringă,2,3,din,în,flacon,seringă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Aproximativ 350 pacienți au fost repartizați prin randomizare în fiecare dintre cele 4 brațe de studiu din Partea a II -a .,Aproximativ 350 pacienți au fost repartizați prin randomizare,Aproximativ 350 pacienți au fost repartizați în fiecare dintre cele 4 brațe de studiu din Partea a II -a,Aproximativ 350 pacienți au fost repartizați prin randomizare,Aproximativ 350 pacienți au fost repartizați în fiecare,prin randomizare,în fiecare,repartiza,prin randomizare,în fiecare dintre cele 4 brațe de studiu din Partea a II -a,2,13,prin,în,randomizare,fiecare,NOUN,PRON,prepositional,prepositional,Postverbal,Romanian
"Legarea de proteinele plasmatice s- a situat într- un interval de 80 % până la 87 % , în maxim 4 ore după injectare .",Legarea de proteinele plasmatice s- a situat într- un interval de 80 % până la 87 %,"Legarea de proteinele plasmatice s- a situat , în maxim 4 ore după injectare",Legarea de proteinele plasmatice s- a situat într- interval,Legarea de proteinele plasmatice s- a situat în ore,întru interval,în oră,situa,într- un interval de 80 % până la 87 %,", în maxim 4 ore după injectare",10,7,întru,în,interval,oră,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Ventavis se administrează pe cale inhalatorie cu ajutorul unui nebulizator ( un aparat special care transformă soluția în aerosoli pe care pacientul îi inhalează ) .,Ventavis se administrează pe cale inhalatorie,Ventavis se administrează cu ajutorul unui nebulizator ( un aparat special care transformă soluția în aerosoli pe care pacientul îi inhalează ),Ventavis se administrează pe cale,Ventavis se administrează cu nebulizator,pe cale,cu nebulizator,administra,pe cale inhalatorie,cu ajutorul unui nebulizator ( un aparat special care transformă soluția în aerosoli pe care pacientul îi inhalează ),3,19,pe,cu,cale,nebulizator,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"dacă este nevoie , în unele situații , produsul reconstituit poate fi păstrat maximum 24 de ore la temperaturi de 2-8ºC ( în frigider ) .","dacă este nevoie , în unele situații , produsul reconstituit poate fi păstrat maximum 24 de ore la temperaturi de 2-8ºC","dacă este nevoie , în unele situații , produsul reconstituit poate fi păstrat maximum 24 de ore ( în frigider )","dacă este nevoie , în unele situații , produsul reconstituit poate fi păstrat maximum 24 de ore la temperaturi","dacă este nevoie , în unele situații , produsul reconstituit poate fi păstrat maximum 24 de ore în frigider",la temperatură,în frigider,păstra,la temperaturi de 2-8ºC,( în frigider ),4,4,la,în,temperatură,frigider,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Studiul a comparat Vidaza cu terapia convențională ( tratamentul ales pentru fiecare pacient în funcție de terapiile agreate local și de starea pacientului ) .,Studiul a comparat Vidaza cu terapia convențională ( tratamentul ales pentru fiecare pacient,Studiul a comparat Vidaza cu terapia convențională ( tratamentul ales în funcție de terapiile agreate local și de starea pacientului,Studiul a comparat Vidaza cu terapia convențională ( tratamentul ales pentru pacient,Studiul a comparat Vidaza cu terapia convențională ( tratamentul ales în funcție,pentru pacient,în funcție,alege,pentru fiecare pacient,în funcție de terapiile agreate local și de starea pacientului,3,10,pentru,în,pacient,funcție,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Interferonul alfa-2b recombinant este conjugat covalent cu monometoxipolietilenglicol la un grad mediu de substituție de 1 mol de polimer / mol de proteină .,Interferonul alfa-2b recombinant este conjugat covalent cu monometoxipolietilenglicol,Interferonul alfa-2b recombinant este conjugat covalent la un grad mediu de substituție de 1 mol de polimer / mol de proteină,Interferonul alfa-2b recombinant este conjugat covalent cu monometoxipolietilenglicol,Interferonul alfa-2b recombinant este conjugat covalent la grad,cu monometoxipolietilenglicol,la grad,conjuga,cu monometoxipolietilenglicol,la un grad mediu de substituție de 1 mol de polimer / mol de proteină,2,15,cu,la,monometoxipolietilenglicol,grad,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
Cererea se afla în ziua 180 în momentul în care societatea s- a retras .,Cererea se afla în ziua 180,Cererea se afla în momentul în care societatea s- a retras,Cererea se afla în ziua,Cererea se afla în momentul,în zi,în moment,afla,în ziua 180,în momentul în care societatea s- a retras,3,8,în,în,zi,moment,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Dacă apar înțepături sau durere la locul administrării în timpul perfuzării Caelyx , anunțați imediat medicul dumneavoastră .",Dacă apar înțepături sau durere la locul administrării,Dacă apar înțepături sau durere în timpul perfuzării Caelyx,Dacă apar înțepături sau durere la locul,Dacă apar înțepături sau durere în perfuzării,la loc,în perfuzare,apărea,la locul administrării,în timpul perfuzării Caelyx,3,4,la,în,loc,perfuzare,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Pe ansamblu , pacienții din studiu au mai trăit în medie 66 de săptămâni .","Pe ansamblu , pacienții din studiu au mai trăit în medie","Pe ansamblu , pacienții din studiu au mai trăit 66 de săptămâni","Pe ansamblu , pacienții din studiu au mai trăit în medie","Pe ansamblu , pacienții din studiu au mai trăit de săptămâni",în medie,de săptămână,trăi,în medie,66 de săptămâni,2,3,în,de,medie,săptămână,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În cadrul aceleiași regiuni , locurile de injectare trebuie alternate de la o injecție la alta .","În cadrul aceleiași regiuni , locurile de injectare trebuie alternate de la o injecție","În cadrul aceleiași regiuni , locurile de injectare trebuie alternate la alta","În cadrul aceleiași regiuni , locurile de injectare trebuie alternate de injecție","În cadrul aceleiași regiuni , locurile de injectare trebuie alternate la alta",de injecție,la altul,alterna,de la o injecție,la alta,4,2,de,la,injecție,altul,NOUN,PRON,prepositional,prepositional,Postverbal,Romanian
Nu utilizați Tamiflu după data de expirare înscrisă pe cutie sau flacon după EXP .,Nu utilizați Tamiflu după data de expirare înscrisă pe cutie sau flacon,Nu utilizați Tamiflu după data de expirare înscrisă după EXP,Nu utilizați Tamiflu după data de expirare înscrisă pe cutie,Nu utilizați Tamiflu după data de expirare înscrisă după EXP,pe cutie,după EXP,înscrie,pe cutie sau flacon,după EXP,4,2,pe,după,cutie,EXP,NOUN,PROPN,prepositional,prepositional,Postverbal,Romanian
A. Plasați pen -ul preumplut la locul de injectare în unghi drept ( 90° ) și apăsați ferm pe piele .,A. Plasați pen -ul preumplut la locul de injectare,A. Plasați pen -ul preumplut în unghi drept ( 90° ),A. Plasați pen -ul preumplut la locul,A. Plasați pen -ul preumplut în unghi,la loc,în unghi,plasa,la locul de injectare,în unghi drept ( 90° ),4,6,la,în,loc,unghi,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Comprimatele au formă de capsulă , sunt biconvexe , de culoare roz și sunt marcate cu GXLL7 pe o față .","Comprimatele au formă de capsulă , sunt biconvexe , de culoare roz și sunt marcate cu GXLL7","Comprimatele au formă de capsulă , sunt biconvexe , de culoare roz și sunt marcate pe o față","Comprimatele au formă de capsulă , sunt biconvexe , de culoare roz și sunt marcate cu GXLL7","Comprimatele au formă de capsulă , sunt biconvexe , de culoare roz și sunt marcate pe față",cu GXLL7,pe față,marca,cu GXLL7,pe o față,2,3,cu,pe,GXLL7,față,PROPN,NOUN,prepositional,prepositional,Postverbal,Romanian
Nu utilizați TOVIAZ după data de expirare înscrisă pe cutie și blister după EXP .,Nu utilizați TOVIAZ după data de expirare înscrisă pe cutie și blister,Nu utilizați TOVIAZ după data de expirare înscrisă după EXP,Nu utilizați TOVIAZ după data de expirare înscrisă pe cutie,Nu utilizați TOVIAZ după data de expirare înscrisă după EXP,pe cutie,după EXP,înscrie,pe cutie și blister,după EXP,4,2,pe,după,cutie,EXP,NOUN,PROPN,prepositional,prepositional,Postverbal,Romanian
"Totuși , cei care se vor afla în zona centrală la cumpăna dintre ani vor avea posibilitatea să vizioneze un spectacol de artificii pregătit de Primăria timișoreană .","Totuși , cei care se vor afla în zona centrală","Totuși , cei care se vor afla la cumpăna dintre ani","Totuși , cei care se vor afla în zona","Totuși , cei care se vor afla la cumpăna",în zonă,la cumpănă,afla,în zona centrală,la cumpăna dintre ani,3,4,în,la,zonă,cumpănă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"ACOLADE ESTIVALE , săptămânal editat de societatea „ Acolade literare ” , apărut la București în intervalul iunie – octombrie 1991 .","ACOLADE ESTIVALE , săptămânal editat de societatea „ Acolade literare ” , apărut la București","ACOLADE ESTIVALE , săptămânal editat de societatea „ Acolade literare ” , apărut în intervalul iunie – octombrie 1991","ACOLADE ESTIVALE , săptămânal editat de societatea „ Acolade literare ” , apărut la București","ACOLADE ESTIVALE , săptămânal editat de societatea „ Acolade literare ” , apărut în intervalul",la București,în interval,apărea,la București,în intervalul iunie – octombrie 1991,2,6,la,în,București,interval,PROPN,NOUN,prepositional,prepositional,Postverbal,Romanian
"În anul 1979 , la 75 de ani de viață , i s- a decernat Premiul special al Uniunii Scriitorilor pentru întreaga activitate literară .","În anul 1979 ,","la 75 de ani de viață ,",În anul,la ani,în an,la an,decerna,"În anul 1979 ,","la 75 de ani de viață ,",4,7,în,la,an,an,NOUN,NOUN,prepositional,prepositional,Preverbal,Romanian
"Pentru a evita desprinderea buretelui , acesta poate fi ținut la un capăt , de exemplu cu o pensă .","Pentru a evita desprinderea buretelui , acesta poate fi ținut la un capăt","Pentru a evita desprinderea buretelui , acesta poate fi ținut , de exemplu cu o pensă","Pentru a evita desprinderea buretelui , acesta poate fi ținut la capăt","Pentru a evita desprinderea buretelui , acesta poate fi ținut cu pensă",la capăt,cu pensă,ține,la un capăt,", de exemplu cu o pensă",3,6,la,cu,capăt,pensă,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"( figura 3 ) • După administrarea TRAVATAN , apăsați cu un deget colțul ochiului , lângă nas ( figura 4 ) .","( figura 3 ) • După administrarea TRAVATAN , apăsați cu un deget","( figura 3 ) • După administrarea TRAVATAN , apăsați , lângă nas","( figura 3 ) • După administrarea TRAVATAN , apăsați cu deget","( figura 3 ) • După administrarea TRAVATAN , apăsați lângă nas",cu deget,lângă nas,apăsa,cu un deget,", lângă nas",3,3,cu,lângă,deget,nas,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"Înainte de tratament , pacienții simțeau nevoia să urineze de aproximativ 12 ori în 24 de ore .","Înainte de tratament , pacienții simțeau nevoia să urineze de aproximativ 12 ori","Înainte de tratament , pacienții simțeau nevoia să urineze în 24 de ore","Înainte de tratament , pacienții simțeau nevoia să urineze de ori","Înainte de tratament , pacienții simțeau nevoia să urineze în ore",de oară,în oră,urina,de aproximativ 12 ori,în 24 de ore,4,4,de,în,oară,oră,NOUN,NOUN,prepositional,prepositional,Postverbal,Romanian
"FORMA FARMACEUTICĂ Comprimat rotund , biconvex , de culoare roz deschis , inscripționat cu ‚ IL ’ pe o față și cu ‚ NVR ’ pe cealaltă .","FORMA FARMACEUTICĂ Comprimat rotund , biconvex , de culoare roz deschis , inscripționat cu ‚ IL ’ pe o față și","FORMA FARMACEUTICĂ Comprimat rotund , biconvex , de culoare roz deschis , inscripționat pe o față","FORMA FARMACEUTICĂ Comprimat rotund , biconvex , de culoare roz deschis , inscripționat cu IL","FORMA FARMACEUTICĂ Comprimat rotund , biconvex , de culoare roz deschis , inscripționat pe față",cu IL,pe față,inscripționa,cu ‚ IL ’ pe o față și,pe o față,8,3,cu,pe,IL,față,PROPN,NOUN,prepositional,prepositional,Postverbal,Romanian
