Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"El programa ha estat enregistrat al temple de la Sagrada Família , en un plató situat a 45 metres d' alçada , i damunt de la bastida que tapa el sostre de la nau central del temple .",El programa ha estat enregistrat al temple de la Sagrada Família,"El programa ha estat enregistrat , en un plató situat a 45 metres d' alçada , i damunt de la bastida que tapa el sostre de la nau central del temple",El programa ha estat enregistrat al temple,El programa ha estat enregistrat en plató,al temple,en plató,estar,al temple de la Sagrada Família,", en un plató situat a 45 metres d' alçada , i damunt de la bastida que tapa el sostre de la nau central del temple",6,26,al,en,temple,plató,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"En aquell moment , els títols de la classe A de la companyia mantenien el valor de l' obertura , 1,48 euros ( 246 pessetes ) , mentre els de la classe B es negociaven a un preu d' 1,40 euros ( 250 pessetes ) , amb una pujada de l' 1,35 per cent .","En aquell moment , els títols de la classe A de la companyia mantenien el valor de l' obertura , 1,48 euros ( 246 pessetes ) , mentre els de la classe B es negociaven a un preu d' 1,40 euros ( 250 pessetes )","En aquell moment , els títols de la classe A de la companyia mantenien el valor de l' obertura , 1,48 euros ( 246 pessetes ) , mentre els de la classe B es negociaven , amb una pujada de l' 1,35 per cent","En aquell moment , els títols de la classe A de la companyia mantenien el valor de l' obertura , 1,48 euros ( 246 pessetes ) , mentre els de la classe B es negociaven a preu","En aquell moment , els títols de la classe A de la companyia mantenien el valor de l' obertura , 1,48 euros ( 246 pessetes ) , mentre els de la classe B es negociaven amb pujada",a preu,amb pujada,negociar,"a un preu d' 1,40 euros ( 250 pessetes )",", amb una pujada de l' 1,35 per cent",10,9,a,amb,preu,pujada,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El govern andorrà ha apostat per la construcció d' un metro aeri per solucionar els problemes circulatoris del país , en el qual invertirà més de 17.000 milions de pessetes per transportar entre 3 i 5 milions de persones a l' any per un trajecte de 10 quilòmetres entre la frontera espanyola i el municipi d' Escaldes .","El govern andorrà ha apostat per la construcció d' un metro aeri per solucionar els problemes circulatoris del país , en el qual invertirà més de 17.000 milions de pessetes per transportar entre 3 i 5 milions de persones a l' any","El govern andorrà ha apostat per la construcció d' un metro aeri per solucionar els problemes circulatoris del país , en el qual invertirà més de 17.000 milions de pessetes per transportar entre 3 i 5 milions de persones per un trajecte de 10 quilòmetres entre la frontera espanyola i el municipi d' Escaldes","El govern andorrà ha apostat per la construcció d' un metro aeri per solucionar els problemes circulatoris del país , en el qual invertirà més de 17.000 milions de pessetes per transportar entre 3 i 5 milions de persones a any","El govern andorrà ha apostat per la construcció d' un metro aeri per solucionar els problemes circulatoris del país , en el qual invertirà més de 17.000 milions de pessetes per transportar entre 3 i 5 milions de persones per trajecte",a any,per trajecte,transportar,a l' any,per un trajecte de 10 quilòmetres entre la frontera espanyola i el municipi d' Escaldes,3,15,a,per,any,trajecte,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
Està previst que la principal demanda del metro aeri serà dels usuaris dels centres escolars - el número de desplaçaments per aquest motiu es calcula en 9.400 en un dia mitjà - i del transport públic - uns 2.300 desplaçaments en un dia normal i uns 500 en una hora punta - .,Està previst que la principal demanda del metro aeri serà dels usuaris dels centres escolars - el número de desplaçaments per aquest motiu es calcula en 9.400,Està previst que la principal demanda del metro aeri serà dels usuaris dels centres escolars - el número de desplaçaments per aquest motiu es calcula en un dia mitjà,Està previst que la principal demanda del metro aeri serà dels usuaris dels centres escolars - el número de desplaçaments per aquest motiu es calcula en 9.400,Està previst que la principal demanda del metro aeri serà dels usuaris dels centres escolars - el número de desplaçaments per aquest motiu es calcula en dia,en 9400,en dia,calcular,en 9.400,en un dia mitjà,2,4,en,en,9400,dia,NUM,NOUN,prepositional,prepositional,Postverbal,Catalan
"Segons Ruiz-Gallardón , Terra té i mantindrà a Madrid "" un immens volum de negoci "" , davant "" una part petita que afecta poc el treball que es desplaça a Barcelona "" .","Segons Ruiz-Gallardón , Terra té i mantindrà a Madrid","Segons Ruiz-Gallardón , Terra té i mantindrà , davant "" una part petita que afecta poc el treball que es desplaça a Barcelona ""","Segons Ruiz-Gallardón , Terra té i mantindrà a Madrid","Segons Ruiz-Gallardón , Terra té i mantindrà davant part",a Madrid,davant part,tenir,a Madrid,", davant "" una part petita que afecta poc el treball que es desplaça a Barcelona """,2,17,a,davant,Madrid,part,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"La contraprestació als accionistes que acudeixin a aquesta OPA es realitzarà en metàl·lic , a raó d' 1,55 euros ( 258 pessetes ) per acció , amb independència que es tracti d' accions amb dret a vot o sense ell .","La contraprestació als accionistes que acudeixin a aquesta OPA es realitzarà en metàl·lic , a raó d' 1,55 euros ( 258 pessetes ) per acció","La contraprestació als accionistes que acudeixin a aquesta OPA es realitzarà , amb independència que es tracti d' accions amb dret a vot o sense ell",La contraprestació als accionistes que acudeixin a aquesta OPA es realitzarà en metàl·lic,La contraprestació als accionistes que acudeixin a aquesta OPA es realitzarà amb independència,en metàl·lic,amb independència,realitzar,"en metàl·lic , a raó d' 1,55 euros ( 258 pessetes ) per acció",", amb independència que es tracti d' accions amb dret a vot o sense ell",14,15,en,amb,metàl·lic,independència,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"L' OPA del Deutsche Bank sobre Filo es produeix en un moment en què la baixa cotització de les empreses immobiliàries - afectades per la puixança dels valors tecnològics - ha col·locat la majoria d' elles a preus atractius en el mercat , sempre molt per sota del que costen els seus actius comptables .",L' OPA del Deutsche Bank sobre Filo es produeix en un moment en què la baixa cotització de les empreses immobiliàries - afectades per la puixança dels valors tecnològics - ha col·locat la majoria d' elles a preus atractius,L' OPA del Deutsche Bank sobre Filo es produeix en un moment en què la baixa cotització de les empreses immobiliàries - afectades per la puixança dels valors tecnològics - ha col·locat la majoria d' elles en el mercat,L' OPA del Deutsche Bank sobre Filo es produeix en un moment en què la baixa cotització de les empreses immobiliàries - afectades per la puixança dels valors tecnològics - ha col·locat la majoria d' elles a preus,L' OPA del Deutsche Bank sobre Filo es produeix en un moment en què la baixa cotització de les empreses immobiliàries - afectades per la puixança dels valors tecnològics - ha col·locat la majoria d' elles en mercat,a preu,en mercat,col·locar,a preus atractius,en el mercat,3,3,a,en,preu,mercat,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"El mateix president de Pimec-Sefes , Josep González , va reconèixer ahir a la nit durant un sopar organitzat per aquesta patronal de petites i mitjanes empreses que , un any després d' haver llançat públicament la proposta de sondejar un nou model de col·laboració amb Foment , "" no s' ha avançat i el tema està parat "" .","El mateix president de Pimec-Sefes , Josep González , va reconèixer ahir a la nit","El mateix president de Pimec-Sefes , Josep González , va reconèixer ahir durant un sopar organitzat per aquesta patronal de petites i mitjanes empreses","El mateix president de Pimec-Sefes , Josep González , va reconèixer ahir a nit","El mateix president de Pimec-Sefes , Josep González , va reconèixer ahir durant sopar",a nit,durant sopar,reconèixer,a la nit,durant un sopar organitzat per aquesta patronal de petites i mitjanes empreses,3,12,a,durant,nit,sopar,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"L' empresa , que opera a Catalunya amb la marca Kampió i a Madrid i Andalusia amb l' ensenya Cobreros , compta amb un pressupost d' inversió "" sense límit "" per emprendre aquestes operacions d' adquisició i aconseguir el seu objectiu d' ampliar la seva quota de mercat en un termini de 3 o 4 anys , segons ha dit avui el seu conseller delegat a Espanya , Willen Kestelloo .","L' empresa , que opera a Catalunya","L' empresa , que opera amb la marca Kampió","L' empresa , que opera a Catalunya","L' empresa , que opera amb marca",a Catalunya,amb marca,operar,a Catalunya,amb la marca Kampió,2,4,a,amb,Catalunya,marca,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
"A més a més , la multinacional holandesa llançarà un sistema de vendes a través d' Internet a Catalunya durant el mes d' octubre que ve .","A més a més , la multinacional holandesa llançarà un sistema de vendes a través d' Internet a Catalunya","A més a més , la multinacional holandesa llançarà un sistema de vendes a través d' Internet durant el mes d' octubre que ve","A més a més , la multinacional holandesa llançarà un sistema de vendes a través d' Internet a Catalunya","A més a més , la multinacional holandesa llançarà un sistema de vendes a través d' Internet durant mes",a Catalunya,durant mes,llançar,a Catalunya,durant el mes d' octubre que ve,2,7,a,durant,Catalunya,mes,PROPN,NOUN,prepositional,prepositional,Postverbal,Catalan
Els sindicats CCOO i UGT han convocat set dies de vaga en el sector del transport de carretera de viatgers - autocars no urbans - a la província de Barcelona per reivindicar millores laborals .,Els sindicats CCOO i UGT han convocat set dies de vaga en el sector del transport de carretera de viatgers - autocars no urbans -,Els sindicats CCOO i UGT han convocat set dies de vaga a la província de Barcelona,Els sindicats CCOO i UGT han convocat set dies de vaga en sector,Els sindicats CCOO i UGT han convocat set dies de vaga a província,en sector,a província,convocar,en el sector del transport de carretera de viatgers - autocars no urbans -,a la província de Barcelona,14,5,en,a,sector,província,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
"També s' ha referit a l' intercanviador de l' estació de l' Avinguda d' Amèrica , on conflueixen autobusos de llarg recorregut , rodalies i quatre línies de Metro , i ha assenyalat que "" és per a nosaltres un exemple molt important perquè evita la circulació en superfície i tenim ara un problema amb això , pel trànsit interurbà i pel d' autobusos de turisme "" .","També s' ha referit a l' intercanviador de l' estació de l' Avinguda d' Amèrica , on conflueixen autobusos de llarg recorregut , rodalies i quatre línies de Metro , i ha assenyalat que "" és per a nosaltres un exemple molt important perquè evita la circulació en superfície i tenim ara un problema amb això","També s' ha referit a l' intercanviador de l' estació de l' Avinguda d' Amèrica , on conflueixen autobusos de llarg recorregut , rodalies i quatre línies de Metro , i ha assenyalat que "" és per a nosaltres un exemple molt important perquè evita la circulació en superfície i tenim ara un problema , pel trànsit interurbà i pel d' autobusos de turisme","També s' ha referit a l' intercanviador de l' estació de l' Avinguda d' Amèrica , on conflueixen autobusos de llarg recorregut , rodalies i quatre línies de Metro , i ha assenyalat que "" és per a nosaltres un exemple molt important perquè evita la circulació en superfície i tenim ara un problema amb això","També s' ha referit a l' intercanviador de l' estació de l' Avinguda d' Amèrica , on conflueixen autobusos de llarg recorregut , rodalies i quatre línies de Metro , i ha assenyalat que "" és per a nosaltres un exemple molt important perquè evita la circulació en superfície i tenim ara un problema pel trànsit",amb això,pel trànsit,tenir,amb això,", pel trànsit interurbà i pel d' autobusos de turisme",2,10,amb,pel,això,trànsit,PRON,NOUN,prepositional,prepositional,Postverbal,Catalan
"La Plataforma contra la instal·lació d' un abocador de residus industrials a Juncosa de les Garrigues decidirà demà a la nit , en una assemblea a Juneda , el tall de carreteres per aquest cap de setmana .",La Plataforma contra la instal·lació d' un abocador de residus industrials a Juncosa de les Garrigues decidirà demà a la nit,"La Plataforma contra la instal·lació d' un abocador de residus industrials a Juncosa de les Garrigues decidirà demà , en una assemblea a Juneda ,",La Plataforma contra la instal·lació d' un abocador de residus industrials a Juncosa de les Garrigues decidirà demà a nit,La Plataforma contra la instal·lació d' un abocador de residus industrials a Juncosa de les Garrigues decidirà demà en assemblea,a nit,en assemblea,decidir,a la nit,", en una assemblea a Juneda ,",3,7,a,en,nit,assemblea,NOUN,NOUN,prepositional,prepositional,Postverbal,Catalan
